Angle,Intensity
46.057886038,221.0
46.084146603,260.0
46.110407168,241.0
46.136667733,249.0
46.162928298,249.0
46.189188863,235.0
46.215449428,275.0
46.241709993,249.0
46.267970558,270.0
46.294231123,237.0
46.320491688,261.0
46.346752253,246.0
46.373012818,261.0
46.399273383,251.0
46.425533948,279.0
46.451794513,276.0
46.478055078,274.0
46.504315643,273.0
46.530576208,255.0
46.556836773,273.0
46.583097338,266.0
46.609357903,271.0
46.635618468,285.0
46.661879033,306.0
46.688139598,273.0
46.714400163,291.0
46.740660728,285.0
46.766921293,281.0
46.793181858,298.0
46.819442423,295.0
46.845702988,347.0
46.871963553,309.0
46.898224118,305.0
46.924484683,324.0
46.950745248,332.0
46.977005813,310.0
47.003266378,336.0
47.029526943,374.0
47.055787508,398.0
47.082048073,354.0
47.108308638,368.0
47.134569203,431.0
47.160829768,463.0
47.187090333,481.0
47.213350898,512.0
47.239611463,586.0
47.265872028,639.0
47.292132593,752.0
47.318393158,858.0
47.344653723,1055.0
47.370914288,1368.0
47.397174853,1946.0
47.423435418,2899.0
47.449695983,3947.0
47.475956548,5049.0
47.502217113,5664.0
47.528477678,5653.0
47.554738243,5404.0
47.580998808,4941.0
47.607259373,4229.0
47.633519938,3739.0
47.659780503,3082.0
47.686041068,2527.0
47.712301633,1831.0
47.738562198,1285.0
47.764822763,864.0
47.791083328,651.0
47.817343894,553.0
47.843604459,474.0
47.869865024,469.0
47.896125589,377.0
47.922386154,362.0
47.948646719,332.0
47.974907284,313.0
48.001167849,305.0
48.027428414,309.0
48.053688979,280.0
48.079949544,256.0
48.106210109,262.0
48.132470674,248.0
48.158731239,232.0
48.184991804,249.0
48.211252369,251.0
48.237512934,261.0
48.263773499,254.0
48.290034064,267.0
48.316294629,250.0
48.342555194,282.0
48.368815759,225.0
48.395076324,253.0
48.421336889,232.0
48.447597454,250.0
48.473858019,249.0
48.500118584,220.0
48.526379149,219.0
48.552639714,257.0
48.578900279,245.0
48.605160844,250.0
48.631421409,260.0
48.657681974,218.0
48.683942539,254.0
48.710203104,267.0
48.736463669,232.0
48.762724234,264.0
48.788984799,235.0
48.815245364,233.0
48.841505929,273.0
48.867766494,312.0
48.894027059,318.0
48.920287624,386.0
48.946548189,435.0
48.972808754,464.0
48.999069319,466.0
49.025329884,483.0
49.051590449,440.0
49.077851014,486.0
49.104111579,413.0
49.130372144,395.0
49.156632709,333.0
49.182893274,380.0
49.209153839,337.0
49.235414404,261.0
49.261674969,241.0
49.287935534,245.0
49.314196099,250.0
49.340456664,248.0
49.366717229,230.0
49.392977794,224.0
49.419238359,239.0
49.445498924,226.0
49.471759489,246.0
49.498020054,217.0
49.524280619,232.0
49.550541184,203.0
49.576801749,213.0
49.603062314,216.0
49.629322879,222.0
49.655583444,213.0
49.681844009,203.0
49.708104574,232.0
49.734365139,219.0
49.760625704,215.0
49.786886269,205.0
49.813146834,220.0
49.839407399,233.0
49.865667964,188.0
49.891928529,215.0
49.918189094,203.0
49.944449659,241.0
49.970710224,216.0
49.996970789,247.0
50.023231354,251.0
50.049491919,202.0
50.075752484,234.0
50.102013049,187.0
50.128273614,232.0
50.154534179,199.0
50.180794744,194.0
50.207055309,200.0
50.233315874,218.0
50.259576439,245.0
50.285837004,231.0
50.312097569,226.0
50.338358134,186.0
50.364618699,211.0
50.390879264,210.0
50.417139829,230.0
50.443400394,238.0
50.469660959,229.0
50.495921524,206.0
50.522182089,246.0
50.548442654,259.0
50.574703219,260.0
50.600963785,251.0
50.627224350,283.0
50.653484915,299.0
50.679745480,293.0
50.706006045,293.0
50.732266610,284.0
50.758527175,336.0
50.784787740,317.0
50.811048305,266.0
50.837308870,336.0
50.863569435,329.0
50.889830000,282.0
50.916090565,280.0
50.942351130,297.0
50.968611695,265.0
50.994872260,275.0
51.021132825,265.0
51.047393390,259.0
51.073653955,262.0
51.099914520,237.0
51.126175085,254.0
51.152435650,262.0
51.178696215,246.0
51.204956780,246.0
51.231217345,188.0
51.257477910,225.0
51.283738475,190.0
51.309999040,205.0
51.336259605,202.0
51.362520170,198.0
51.388780735,204.0
51.415041300,234.0
51.441301865,228.0
51.467562430,169.0
51.493822995,186.0
51.520083560,198.0
51.546344125,193.0
51.572604690,176.0
51.598865255,212.0
51.625125820,199.0
51.651386385,233.0
51.677646950,189.0
51.703907515,191.0
51.730168080,228.0
51.756428645,206.0
51.782689210,212.0
51.808949775,190.0
51.835210340,227.0
51.861470905,208.0
51.887731470,209.0
51.913992035,235.0
51.940252600,226.0
51.966513165,234.0
51.992773730,277.0
52.019034295,261.0
52.045294860,255.0
52.071555425,272.0
52.097815990,228.0
52.124076555,289.0
52.150337120,299.0
52.176597685,289.0
52.202858250,266.0
52.229118815,240.0
52.255379380,261.0
52.281639945,268.0
52.307900510,260.0
52.334161075,249.0
52.360421640,254.0
52.386682205,235.0
52.412942770,223.0
52.439203335,252.0
52.465463900,228.0
52.491724465,202.0
52.517985030,230.0
52.544245595,186.0
52.570506160,199.0
52.596766725,205.0
52.623027290,208.0
52.649287855,234.0
52.675548420,204.0
52.701808985,199.0
52.728069550,207.0
52.754330115,201.0
52.780590680,199.0
52.806851245,198.0
52.833111810,197.0
52.859372375,182.0
52.885632940,218.0
52.911893505,202.0
52.938154070,234.0
52.964414635,188.0
52.990675200,210.0
53.016935765,211.0
53.043196330,222.0
53.069456895,203.0
53.095717460,236.0
53.121978025,233.0
53.148238590,232.0
53.174499155,239.0
53.200759720,260.0
53.227020285,358.0
53.253280850,344.0
53.279541415,315.0
53.305801980,371.0
53.332062545,331.0
53.358323110,347.0
53.384583675,356.0
53.410844241,364.0
53.437104806,385.0
53.463365371,438.0
53.489625936,372.0
53.515886501,422.0
53.542147066,465.0
53.568407631,485.0
53.594668196,439.0
53.620928761,436.0
53.647189326,381.0
53.673449891,396.0
53.699710456,358.0
53.725971021,327.0
53.752231586,349.0
53.778492151,281.0
53.804752716,260.0
53.831013281,272.0
53.857273846,265.0
53.883534411,259.0
53.909794976,230.0
53.936055541,232.0
53.962316106,225.0
53.988576671,240.0
54.014837236,224.0
54.041097801,227.0
54.067358366,216.0
54.093618931,249.0
54.119879496,265.0
54.146140061,287.0
54.172400626,329.0
54.198661191,307.0
54.224921756,396.0
54.251182321,483.0
54.277442886,656.0
54.303703451,852.0
54.329964016,1082.0
54.356224581,1113.0
54.382485146,974.0
54.408745711,818.0
54.435006276,763.0
54.461266841,751.0
54.487527406,699.0
54.513787971,726.0
54.540048536,580.0
54.566309101,458.0
54.592569666,433.0
54.618830231,380.0
54.645090796,421.0
54.671351361,454.0
54.697611926,507.0
54.723872491,503.0
54.750133056,479.0
54.776393621,458.0
54.802654186,387.0
54.828914751,440.0
54.855175316,344.0
54.881435881,361.0
54.907696446,334.0
54.933957011,277.0
54.960217576,255.0
54.986478141,262.0
55.012738706,232.0
55.038999271,229.0
55.065259836,191.0
55.091520401,226.0
55.117780966,223.0
55.144041531,249.0
55.170302096,245.0
55.196562661,277.0
55.222823226,239.0
55.249083791,239.0
55.275344356,204.0
55.301604921,212.0
55.327865486,193.0
55.354126051,193.0
55.380386616,190.0
55.406647181,183.0
55.432907746,216.0
55.459168311,182.0
55.485428876,196.0
55.511689441,196.0
55.537950006,191.0
55.564210571,191.0
55.590471136,168.0
55.616731701,181.0
55.642992266,170.0
55.669252831,176.0
55.695513396,182.0
55.721773961,171.0
55.748034526,197.0
55.774295091,168.0
55.800555656,186.0
55.826816221,219.0
55.853076786,171.0
55.879337351,170.0
55.905597916,178.0
55.931858481,182.0
55.958119046,158.0
55.984379611,145.0
56.010640176,153.0
56.036900741,182.0
56.063161306,180.0
56.089421871,172.0
56.115682436,180.0
56.141943001,179.0
56.168203566,198.0
56.194464132,173.0
56.220724697,169.0
56.246985262,159.0
56.273245827,168.0
56.299506392,188.0
56.325766957,175.0
56.352027522,182.0
56.378288087,206.0
56.404548652,182.0
56.430809217,192.0
56.457069782,193.0
56.483330347,162.0
56.509590912,202.0
56.535851477,225.0
56.562112042,226.0
56.588372607,274.0
56.614633172,311.0
56.640893737,383.0
56.667154302,429.0
56.693414867,397.0
56.719675432,378.0
56.745935997,366.0
56.772196562,294.0
56.798457127,353.0
56.824717692,336.0
56.850978257,288.0
56.877238822,235.0
56.903499387,246.0
56.929759952,208.0
56.956020517,176.0
56.982281082,169.0
57.008541647,178.0
57.034802212,177.0
57.061062777,186.0
57.087323342,165.0
57.113583907,181.0
57.139844472,189.0
57.166105037,196.0
57.192365602,187.0
57.218626167,156.0
57.244886732,180.0
57.271147297,196.0
57.297407862,208.0
57.323668427,183.0
57.349928992,185.0
57.376189557,183.0
57.402450122,210.0
57.428710687,199.0
57.454971252,188.0
57.481231817,199.0
57.507492382,169.0
57.533752947,158.0
57.560013512,189.0
57.586274077,154.0
57.612534642,189.0
57.638795207,192.0
57.665055772,154.0
57.691316337,146.0
57.717576902,177.0
57.743837467,184.0
57.770098032,173.0
57.796358597,165.0
57.822619162,175.0
57.848879727,160.0
57.875140292,186.0
57.901400857,201.0
57.927661422,193.0
57.953921987,191.0
57.980182552,173.0
58.006443117,196.0
58.032703682,166.0
58.058964247,165.0
58.085224812,191.0
58.111485377,181.0
58.137745942,199.0
58.164006507,155.0
58.190267072,173.0
58.216527637,192.0
58.242788202,178.0
58.269048767,196.0
58.295309332,175.0
58.321569897,177.0
58.347830462,193.0
58.374091027,198.0
58.400351592,236.0
58.426612157,204.0
58.452872722,205.0
58.479133287,172.0
58.505393852,196.0
58.531654417,229.0
58.557914982,227.0
58.584175547,218.0
58.610436112,257.0
58.636696677,265.0
58.662957242,246.0
58.689217807,319.0
58.715478372,361.0
58.741738937,465.0
58.767999502,548.0
58.794260067,640.0
58.820520632,919.0
58.846781197,1161.0
58.873041762,1354.0
58.899302327,1561.0
58.925562892,1521.0
58.951823457,1547.0
58.978084022,1667.0
59.004344588,1755.0
59.030605153,1875.0
59.056865718,1947.0
59.083126283,1757.0
59.109386848,1558.0
59.135647413,1536.0
59.161907978,1587.0
59.188168543,1800.0
59.214429108,2109.0
59.240689673,2380.0
59.266950238,2570.0
59.293210803,2638.0
59.319471368,2501.0
59.345731933,2411.0
59.371992498,2120.0
59.398253063,1904.0
59.424513628,1699.0
59.450774193,1540.0
59.477034758,1370.0
59.503295323,1255.0
59.529555888,991.0
59.555816453,754.0
59.582077018,618.0
59.608337583,453.0
59.634598148,387.0
59.660858713,312.0
59.687119278,295.0
59.713379843,282.0
59.739640408,262.0
59.765900973,237.0
59.792161538,203.0
59.818422103,239.0
59.844682668,195.0
59.870943233,200.0
59.897203798,178.0
59.923464363,194.0
59.949724928,173.0
59.975985493,202.0
60.002246058,230.0
60.028506623,218.0
60.054767188,191.0
60.081027753,205.0
60.107288318,200.0
60.133548883,189.0
60.159809448,181.0
60.186070013,171.0
60.212330578,186.0
60.238591143,184.0
60.264851708,171.0
60.291112273,161.0
60.317372838,172.0
60.343633403,170.0
60.369893968,171.0
60.396154533,198.0
60.422415098,201.0
60.448675663,168.0
60.474936228,200.0
60.501196793,198.0
60.527457358,185.0
60.553717923,198.0
60.579978488,190.0
60.606239053,194.0
60.632499618,164.0
60.658760183,165.0
60.685020748,157.0
60.711281313,170.0
60.737541878,163.0
60.763802443,185.0
60.790063008,155.0
60.816323573,161.0
60.842584138,177.0
60.868844703,176.0
60.895105268,167.0
60.921365833,169.0
60.947626398,184.0
60.973886963,184.0
61.000147528,175.0
61.026408093,179.0
61.052668658,164.0
61.078929223,164.0
61.105189788,173.0
61.131450353,162.0
61.157710918,145.0
61.183971483,178.0
61.210232048,146.0
61.236492613,142.0
61.262753178,167.0
61.289013743,183.0
61.315274308,158.0
61.341534873,167.0
61.367795438,164.0
61.394056003,155.0
61.420316568,157.0
61.446577133,185.0
61.472837698,193.0
61.499098263,156.0
61.525358828,161.0
61.551619393,166.0
61.577879958,183.0
61.604140523,164.0
61.630401088,177.0
61.656661653,160.0
61.682922218,155.0
61.709182783,170.0
61.735443348,196.0
61.761703913,183.0
61.787964478,186.0
61.814225044,171.0
61.840485609,207.0
61.866746174,203.0
61.893006739,229.0
61.919267304,186.0
61.945527869,164.0
61.971788434,186.0
61.998048999,205.0
62.024309564,192.0
62.050570129,153.0
62.076830694,179.0
62.103091259,159.0
62.129351824,223.0
62.155612389,173.0
62.181872954,209.0
62.208133519,178.0
62.234394084,170.0
62.260654649,178.0
62.286915214,173.0
62.313175779,181.0
62.339436344,170.0
62.365696909,178.0
62.391957474,156.0
62.418218039,160.0
62.444478604,165.0
62.470739169,199.0
62.496999734,206.0
62.523260299,202.0
62.549520864,193.0
62.575781429,228.0
62.602041994,230.0
62.628302559,178.0
62.654563124,194.0
62.680823689,234.0
62.707084254,235.0
62.733344819,301.0
62.759605384,329.0
62.785865949,290.0
62.812126514,276.0
62.838387079,256.0
62.864647644,261.0
62.890908209,244.0
62.917168774,231.0
62.943429339,263.0
62.969689904,257.0
62.995950469,257.0
63.022211034,226.0
63.048471599,213.0
63.074732164,224.0
63.100992729,188.0
63.127253294,197.0
63.153513859,203.0
63.179774424,213.0
63.206034989,212.0
63.232295554,198.0
63.258556119,230.0
63.284816684,196.0
63.311077249,166.0
63.337337814,190.0
63.363598379,174.0
63.389858944,164.0
63.416119509,176.0
63.442380074,187.0
63.468640639,152.0
63.494901204,159.0
63.521161769,156.0
63.547422334,148.0
63.573682899,190.0
63.599943464,163.0
63.626204029,158.0
63.652464594,157.0
63.678725159,151.0
63.704985724,154.0
63.731246289,135.0
63.757506854,143.0
63.783767419,156.0
63.810027984,165.0
63.836288549,164.0
63.862549114,154.0
63.888809679,188.0
63.915070244,175.0
63.941330809,169.0
63.967591374,191.0
63.993851939,201.0
64.020112504,191.0
64.046373069,253.0
64.072633634,240.0
64.098894199,249.0
64.125154764,214.0
64.151415329,232.0
64.177675894,218.0
64.203936459,232.0
64.230197024,274.0
64.256457589,229.0
64.282718154,225.0
64.308978719,227.0
64.335239284,193.0
64.361499849,191.0
64.387760414,181.0
64.414020979,185.0
64.440281544,174.0
64.466542109,185.0
64.492802674,167.0
64.519063239,202.0
64.545323804,175.0
64.571584369,163.0
64.597844935,156.0
64.624105500,155.0
64.650366065,160.0
64.676626630,169.0
64.702887195,144.0
64.729147760,165.0
64.755408325,143.0
64.781668890,148.0
64.807929455,153.0
64.834190020,139.0
64.860450585,150.0
64.886711150,166.0
64.912971715,150.0
64.939232280,168.0
64.965492845,145.0
64.991753410,169.0
65.018013975,135.0
65.044274540,139.0
65.070535105,163.0
65.096795670,125.0
65.123056235,149.0
65.149316800,146.0
65.175577365,140.0
65.201837930,151.0
65.228098495,141.0
65.254359060,149.0
65.280619625,159.0
65.306880190,153.0
65.333140755,155.0
65.359401320,174.0
65.385661885,239.0
65.411922450,185.0
65.438183015,212.0
65.464443580,244.0
65.490704145,268.0
65.516964710,258.0
65.543225275,202.0
65.569485840,206.0
65.595746405,236.0
65.622006970,204.0
65.648267535,196.0
65.674528100,187.0
65.700788665,195.0
65.727049230,190.0
65.753309795,192.0
65.779570360,145.0
65.805830925,138.0
65.832091490,133.0
65.858352055,148.0
65.884612620,167.0
65.910873185,163.0
65.937133750,126.0
65.963394315,152.0
65.989654880,147.0
66.015915445,130.0
66.042176010,162.0
66.068436575,149.0
66.094697140,156.0
66.120957705,156.0
66.147218270,160.0
66.173478835,138.0
66.199739400,106.0
66.225999965,163.0
66.252260530,133.0
66.278521095,149.0
66.304781660,135.0
66.331042225,148.0
66.357302790,119.0
66.383563355,162.0
66.409823920,145.0
66.436084485,148.0
66.462345050,159.0
66.488605615,130.0
66.514866180,142.0
66.541126745,149.0
66.567387310,165.0
66.593647875,136.0
66.619908440,149.0
66.646169005,123.0
66.672429570,157.0
66.698690135,132.0
66.724950700,155.0
66.751211265,175.0
66.777471830,139.0
66.803732395,152.0
66.829992960,135.0
66.856253525,158.0
66.882514090,135.0
66.908774655,137.0
66.935035220,162.0
66.961295785,151.0
66.987556350,157.0
67.013816915,155.0
67.040077480,131.0
67.066338045,159.0
67.092598610,123.0
67.118859175,146.0
67.145119740,124.0
67.171380305,155.0
67.197640870,150.0
67.223901435,128.0
67.250162000,146.0
67.276422565,158.0
67.302683130,155.0
67.328943695,130.0
67.355204260,149.0
67.381464825,153.0
67.407725391,148.0
67.433985956,131.0
67.460246521,178.0
67.486507086,154.0
67.512767651,148.0
67.539028216,145.0
67.565288781,138.0
67.591549346,123.0
67.617809911,144.0
67.644070476,139.0
67.670331041,138.0
67.696591606,164.0
67.722852171,145.0
67.749112736,138.0
67.775373301,130.0
67.801633866,142.0
67.827894431,152.0
67.854154996,118.0
67.880415561,155.0
67.906676126,149.0
67.932936691,123.0
67.959197256,146.0
67.985457821,152.0
68.011718386,132.0
68.037978951,165.0
68.064239516,125.0
68.090500081,123.0
68.116760646,113.0
68.143021211,156.0
68.169281776,151.0
68.195542341,128.0
68.221802906,143.0
68.248063471,142.0
68.274324036,144.0
68.300584601,164.0
68.326845166,136.0
68.353105731,138.0
68.379366296,145.0
68.405626861,149.0
68.431887426,136.0
68.458147991,138.0
68.484408556,142.0
68.510669121,139.0
68.536929686,149.0
68.563190251,158.0
68.589450816,155.0
68.615711381,147.0
68.641971946,153.0
68.668232511,174.0
68.694493076,178.0
68.720753641,173.0
68.747014206,182.0
68.773274771,187.0
68.799535336,207.0
68.825795901,212.0
68.852056466,204.0
68.878317031,258.0
68.904577596,316.0
68.930838161,378.0
68.957098726,456.0
68.983359291,542.0
69.009619856,582.0
69.035880421,614.0
69.062140986,597.0
69.088401551,584.0
69.114662116,536.0
69.140922681,516.0
69.167183246,512.0
69.193443811,506.0
69.219704376,499.0
69.245964941,573.0
69.272225506,561.0
69.298486071,565.0
69.324746636,686.0
69.351007201,693.0
69.377267766,917.0
69.403528331,1061.0
69.429788896,1268.0
69.456049461,1385.0
69.482310026,1445.0
69.508570591,1306.0
69.534831156,1136.0
69.561091721,940.0
69.587352286,871.0
69.613612851,853.0
69.639873416,911.0
69.666133981,964.0
69.692394546,937.0
69.718655111,823.0
69.744915676,800.0
69.771176241,713.0
69.797436806,733.0
69.823697371,643.0
69.849957936,560.0
69.876218501,497.0
69.902479066,456.0
69.928739631,409.0
69.955000196,376.0
69.981260761,367.0
70.007521326,377.0
70.033781891,361.0
70.060042456,369.0
70.086303021,301.0
70.112563586,261.0
70.138824151,224.0
70.165084716,204.0
70.191345282,247.0
70.217605847,199.0
70.243866412,210.0
70.270126977,193.0
70.296387542,186.0
70.322648107,202.0
70.348908672,197.0
70.375169237,186.0
70.401429802,191.0
70.427690367,196.0
70.453950932,159.0
70.480211497,172.0
70.506472062,159.0
70.532732627,180.0
70.558993192,148.0
70.585253757,165.0
70.611514322,151.0
70.637774887,165.0
70.664035452,141.0
70.690296017,115.0
70.716556582,165.0
70.742817147,143.0
70.769077712,117.0
70.795338277,149.0
70.821598842,131.0
70.847859407,162.0
70.874119972,161.0
70.900380537,136.0
70.926641102,143.0
70.952901667,147.0
70.979162232,139.0
71.005422797,155.0
71.031683362,122.0
71.057943927,137.0
71.084204492,136.0
71.110465057,160.0
71.136725622,136.0
71.162986187,133.0
71.189246752,127.0
71.215507317,147.0
71.241767882,144.0
71.268028447,135.0
71.294289012,158.0
71.320549577,131.0
71.346810142,119.0
71.373070707,164.0
71.399331272,151.0
71.425591837,163.0
71.451852402,166.0
71.478112967,156.0
71.504373532,163.0
71.530634097,172.0
71.556894662,148.0
71.583155227,175.0
71.609415792,204.0
71.635676357,163.0
71.661936922,163.0
71.688197487,184.0
71.714458052,166.0
71.740718617,161.0
71.766979182,163.0
71.793239747,164.0
71.819500312,153.0
71.845760877,156.0
71.872021442,142.0
71.898282007,156.0
71.924542572,148.0
71.950803137,164.0
71.977063702,141.0
72.003324267,151.0
72.029584832,153.0
72.055845397,120.0
72.082105962,141.0
72.108366527,163.0
72.134627092,148.0
72.160887657,154.0
72.187148222,160.0
72.213408787,162.0
72.239669352,129.0
72.265929917,132.0
72.292190482,154.0
72.318451047,157.0
72.344711612,150.0
72.370972177,156.0
72.397232742,160.0
72.423493307,139.0
72.449753872,116.0
72.476014437,156.0
72.502275002,168.0
72.528535567,140.0
72.554796132,136.0
72.581056697,133.0
72.607317262,152.0
72.633577827,161.0
72.659838392,143.0
72.686098957,146.0
72.712359522,152.0
72.738620087,137.0
72.764880652,124.0
72.791141217,132.0
72.817401782,142.0
72.843662347,138.0
72.869922912,128.0
72.896183477,149.0
72.922444042,132.0
72.948704607,165.0
72.974965172,173.0
73.001225738,181.0
73.027486303,182.0
73.053746868,234.0
73.080007433,198.0
73.106267998,231.0
73.132528563,195.0
73.158789128,203.0
73.185049693,213.0
73.211310258,224.0
73.237570823,245.0
73.263831388,220.0
73.290091953,183.0
73.316352518,223.0
73.342613083,186.0
73.368873648,194.0
73.395134213,188.0
73.421394778,172.0
73.447655343,186.0
73.473915908,186.0
73.500176473,196.0
73.526437038,174.0
73.552697603,165.0
73.578958168,132.0
73.605218733,141.0
73.631479298,136.0
73.657739863,135.0
73.684000428,147.0
73.710260993,162.0
73.736521558,127.0
73.762782123,149.0
73.789042688,133.0
73.815303253,143.0
73.841563818,154.0
73.867824383,132.0
73.894084948,153.0
73.920345513,151.0
73.946606078,190.0
73.972866643,146.0
73.999127208,168.0
74.025387773,159.0
74.051648338,181.0
74.077908903,181.0
74.104169468,179.0
74.130430033,194.0
74.156690598,185.0
74.182951163,190.0
74.209211728,180.0
74.235472293,157.0
74.261732858,167.0
74.287993423,173.0
74.314253988,150.0
74.340514553,179.0
74.366775118,187.0
74.393035683,202.0
74.419296248,165.0
74.445556813,152.0
74.471817378,174.0
74.498077943,160.0
74.524338508,153.0
74.550599073,150.0
74.576859638,152.0
74.603120203,131.0
74.629380768,157.0
74.655641333,146.0
74.681901898,168.0
74.708162463,127.0
74.734423028,134.0
74.760683593,141.0
74.786944158,145.0
74.813204723,124.0
74.839465288,126.0
74.865725853,128.0
74.891986418,145.0
74.918246983,123.0
74.944507548,112.0
74.970768113,116.0
74.997028678,116.0
75.023289243,134.0
75.049549808,126.0
75.075810373,128.0
75.102070938,114.0
75.128331503,129.0
75.154592068,130.0
75.180852633,105.0
75.207113198,125.0
75.233373763,115.0
75.259634328,132.0
75.285894893,125.0
75.312155458,145.0
75.338416023,117.0
75.364676588,132.0
75.390937153,128.0
75.417197718,101.0
75.443458283,145.0
75.469718848,160.0
75.495979413,167.0
75.522239978,168.0
75.548500543,131.0
75.574761108,146.0
75.601021673,133.0
75.627282238,148.0
75.653542803,136.0
75.679803368,150.0
75.706063933,126.0
75.732324498,146.0
75.758585063,145.0
75.784845628,159.0
75.811106194,125.0
75.837366759,142.0
75.863627324,114.0
75.889887889,124.0
75.916148454,114.0
75.942409019,134.0
75.968669584,127.0
75.994930149,105.0
76.021190714,134.0
76.047451279,102.0
76.073711844,104.0
76.099972409,118.0
76.126232974,120.0
76.152493539,124.0
76.178754104,127.0
76.205014669,147.0
76.231275234,132.0
76.257535799,138.0
76.283796364,125.0
76.310056929,128.0
76.336317494,118.0
76.362578059,136.0
76.388838624,150.0
76.415099189,140.0
76.441359754,119.0
76.467620319,152.0
76.493880884,167.0
76.520141449,167.0
76.546402014,164.0
76.572662579,148.0
76.598923144,149.0
76.625183709,157.0
76.651444274,123.0
76.677704839,136.0
76.703965404,131.0
76.730225969,145.0
76.756486534,136.0
76.782747099,150.0
76.809007664,153.0
76.835268229,129.0
76.861528794,138.0
76.887789359,92.0
76.914049924,138.0
76.940310489,143.0
76.966571054,138.0
76.992831619,152.0
77.019092184,121.0
77.045352749,138.0
77.071613314,139.0
77.097873879,137.0
77.124134444,132.0
77.150395009,122.0
77.176655574,133.0
77.202916139,120.0
77.229176704,137.0
77.255437269,127.0
77.281697834,137.0
77.307958399,128.0
77.334218964,119.0
77.360479529,135.0
77.386740094,143.0
77.413000659,126.0
77.439261224,115.0
77.465521789,127.0
77.491782354,119.0
77.518042919,127.0
77.544303484,132.0
77.570564049,121.0
77.596824614,134.0
77.623085179,122.0
77.649345744,111.0
77.675606309,115.0
77.701866874,125.0
77.728127439,113.0
77.754388004,130.0
77.780648569,134.0
77.806909134,140.0
77.833169699,125.0
77.859430264,124.0
77.885690829,122.0
77.911951394,125.0
77.938211959,94.0
77.964472524,145.0
77.990733089,129.0
78.016993654,107.0
78.043254219,123.0
78.069514784,115.0
78.095775349,124.0
78.122035914,125.0
78.148296479,131.0
78.174557044,121.0
78.200817609,111.0
78.227078174,126.0
78.253338739,129.0
78.279599304,132.0
78.305859869,120.0
78.332120434,142.0
78.358380999,129.0
78.384641564,116.0
78.410902129,104.0
78.437162694,138.0
78.463423259,148.0
78.489683824,149.0
78.515944389,127.0
78.542204954,142.0
78.568465519,175.0
78.594726085,160.0
78.620986650,151.0
78.647247215,191.0
78.673507780,222.0
78.699768345,242.0
78.726028910,239.0
78.752289475,280.0
78.778550040,282.0
78.804810605,288.0
78.831071170,323.0
78.857331735,324.0
78.883592300,314.0
78.909852865,323.0
78.936113430,334.0
78.962373995,400.0
78.988634560,450.0
79.014895125,477.0
79.041155690,546.0
79.067416255,670.0
79.093676820,713.0
79.119937385,798.0
79.146197950,798.0
79.172458515,772.0
79.198719080,761.0
79.224979645,781.0
79.251240210,664.0
79.277500775,647.0
79.303761340,563.0
79.330021905,631.0
79.356282470,598.0
79.382543035,584.0
79.408803600,562.0
79.435064165,546.0
79.461324730,485.0
79.487585295,377.0
79.513845860,369.0
79.540106425,288.0
79.566366990,246.0
79.592627555,247.0
79.618888120,241.0
79.645148685,227.0
79.671409250,169.0
79.697669815,204.0
79.723930380,199.0
79.750190945,181.0
79.776451510,169.0
79.802712075,159.0
79.828972640,145.0
79.855233205,189.0
79.881493770,146.0
79.907754335,167.0
79.934014900,169.0
79.960275465,204.0
79.986536030,175.0
